X,Y,COUNTRY,STATE,NAME,PRODUCT,SIC,SIC2,SIC3,SIC4,NAICS,NAICS DESCR,WEB,LONGITUDE,LATITUDE,GlobalID
-88.6215174,42.4241665,United States of America,,"HARVARD BUILDING PRODUCTS, INC.",METAL DOORS & DOOR TRACK PARTS,3442,3429,N/A,N/A,332321,METAL WINDOW AND DOOR MANUFACTURING,WWW.HARVARDPRODUCTS.COM,-88.6215174,42.4241665,6e0aa71b-5eb8-49ce-997b-f576edbd85cd
-89.0181272,42.3704506,United States of America,,"ENERGY DYNAMICS, INC.","CNC PRECISION HORIZONTAL MACHINING, TURNING & MILLING SHOP",3544,3599,N/A,N/A,332710,MACHINE SHOPS,WWW.ENERGY-DYNAMICS-INC.COM,-89.0181272,42.3704506,32085219-2a71-4fa3-a980-6990dad835d8
-89.0270714,42.3713478,United States of America,,"HENNIG, INC.","CORPORATE HEADQUARTERS & TELESCOPING STEEL COVERS, BELLOWS, CHIP CONVEYORS & FILTRATION SYSTEMS",3559,3535,3569,N/A,332710,MACHINE SHOPS,WWW.HENNIGWORLDWIDE.COM,-89.0270714,42.3713478,54d478ff-e93c-4a74-a5e2-ebae97ff52f3
-89.0446497,42.3115069,United States of America,,ENVIRO-CARE CO.,"BAR, SCREW, STEP & SIEVE SCREENS, SEWAGE GRINDERS, CONVEYORS, SEPTAGE RECEIVING PLANTS/UNITS, SCREENINGS & WASHERS",3589,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.ENVIRO-CARE.COM,-89.0446497,42.3115069,edd4a634-747b-4529-b522-24259f59df85
-88.6237276,42.4215653,United States of America,,"ERECT-A-TUBE, INC.",AIRPLANE HANGARS & ELECTRIC BI-FOLD DOOR SYSTEMS,3448,N/A,N/A,N/A,332311,PREFABRICATED METAL BUILDING AND COMPONENT MANUFACTURING,WWW.ERECT-A-TUBE.COM,-88.6237276,42.4215653,0ad587bf-0183-4ff8-a184-474add7fa9da
-89.0864962,42.2138168,United States of America,,"J & M PLATING, INC.","CORPORATE HEADQUARTERS & ZINC ELECTROPLATING, PHOSPHATE COATING, SORTING & HEAT TREATING",3471,3479,3398,N/A,332813,"ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING",WWW.JMPLATING.COM,-89.0864962,42.2138168,7f98e3c0-ce74-47bf-aaff-320a53915bb7
-89.0799355,42.2370038,United States of America,,"ESTWING MFG. CO., INC.","HAMMERS, AXES, HATCHETS, PRYBARS & CHISELS",3423,N/A,N/A,N/A,332212,HAND AND EDGE TOOL MANUFACTURING,WWW.ESTWING.COM,-89.0799355,42.2370038,ecedfd30-abd4-4a97-a546-b254a80977f0
-89.0080146,42.2267872,United States of America,,EVER READY PIN & MFG.,METAL GRINDING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.EVERREADYPIN.COM,-89.0080146,42.2267872,b856560d-b669-44ac-8688-8fd8c7510da6
-89.0122055,42.2315114,United States of America,,"EWT/3D CNC, INC.","CNC MACHINING JOB SHOP, INCLUDING WIRE & CONVENTIONAL EDM, NC JIG GRINDING, AEROSPACE MACHINING, PROTOYTPES",3599,3544,N/A,N/A,332710,MACHINE SHOPS,WWW.EWT3DCNC.COM,-89.0122055,42.2315114,33fb5779-3a7e-4373-b2dc-73c132802e23
-89.1262091,42.2702802,United States of America,,"EXACT MACHINE CO., INC.",VERTICAL & HORIZONTAL PRECISION BORING MILL & MACHINING JOB SHOP,3599,3629,N/A,N/A,332710,MACHINE SHOPS,WWW.EXACTMACHINECO.COM,-89.1262091,42.2702802,bdf8f8cc-40a9-4753-a18a-743428ee81c7
-89.0120881,42.2337419,United States of America,,"DIAL MACHINE, INC.","PRECISION MILLING, DRILLING & BORING JOB SHOP",3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.DIALMACHINE.COM,-89.0120881,42.2337419,fb156628-f4f4-4cd5-9710-1a33a2d07193
-89.0444854,42.3129772,United States of America,,FASTENAL COLD HEADING,INDUSTRIAL SCREWS & RIVETS,3452,N/A,N/A,N/A,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",WWW.FASTENAL.COM,-89.0444854,42.3129772,3a389531-04fe-4dd4-86a2-51728059bd30
-89.078621,42.2180219,United States of America,,GREENLEE TEXTRON,ELECTRICAL CONTRACTORS' HAND TOOLS,3546,N/A,N/A,N/A,332212,HAND AND EDGE TOOL MANUFACTURING,WWW.GREENLEE.TEXTRON.COM,-89.078621,42.2180219,f4297959-1044-4b0b-be1c-3fb696ea7f76
-89.037693,42.3214639,United States of America,,"ILLINOIS MACHINE PRODUCTS, LLC","MACHINE SCREW PRODUCTS & TURNING, MILLING & GRINDING JOB SHOP",3451,3599,N/A,N/A,332721,PRECISION TURNED PRODUCT MANUFACTURING,WWW.ILMACHINEPRODUCTS.COM,-89.037693,42.3214639,e361d5a3-cdef-4e4c-94fc-84acb609bc5e
-88.8378239,42.2666926,United States of America,,"ACUMENT GLOBAL TECHNOLOGIES CAMCAR, LLC","SCREWS, COLD-FORMED FASTENERS & HIGH-PERFORMANCE THREAD FORMING",3452,N/A,N/A,N/A,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",WWW.TEXTRONFASTENINGSYSTEMS.COM,-88.8378239,42.2666926,fcdbc0cf-054f-438a-9b68-52e3a6120ea5
-89.027299,42.3744311,United States of America,,"TRI-PART SCREW PRODUCTS, INC.",SCREW MACHINE PRODUCTS,3451,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.TRI-PART.COM,-89.027299,42.3744311,39b69f25-97a8-4c8c-be83-76c477e21a4a
-89.0369245,42.3146755,United States of America,,"TRI-STATE ALUMINUM PRODUCTS, INC.","ALUMINUM & STORM WINDOWS, AWNINGS, SHUTTERS & SCREENS",3442,3444,N/A,N/A,332321,METAL WINDOW AND DOOR MANUFACTURING,WWW.TRISTATEALUMINUM.COM,-89.0369245,42.3146755,2b0a62fd-93fd-4660-9739-5cf3db8eff11
-89.0558352,42.2381987,United States of America,,"TRIANGLE METALS, INC.","SHEET METAL, STAINLESS STEEL & ALUMINUM FABRICATION",3444,3499,N/A,N/A,332322,SHEET METAL WORK MANUFACTURING,WWW.TRIANGLEMETALSUSA.COM,-89.0558352,42.2381987,6c15c48c-d037-43c3-a85b-4a22ccf5581a
-89.0997832,42.2373917,United States of America,,"TY PRECISION AUTOMATICS, INC.",PRECISION MACHINED PRODUCTS,3451,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.TYPRECISION.COM,-89.0997832,42.2373917,3dcef5de-c50d-42aa-9aba-62e5f4bc32c2
-89.0267305,42.2277877,United States of America,,"ULTRA STAMPING & ASSEMBLY, INC.",HIGH-SPEED PRECISION STAMPINGS & ASSEMBLY,3469,N/A,N/A,N/A,332116,METAL STAMPING,WWW.ULTRASTAMPING.COM,-89.0267305,42.2277877,f5a2966c-390f-4621-a917-35e39118457b
-88.8992584,42.2507438,United States of America,,"ACME GRINDING & MFG., INC.",PRECISION GRINDING & MANUFACTURING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.ACMEGRINDING.COM,-88.8992584,42.2507438,f76ac31e-b8fa-4d47-b26d-57ef8b5b5592
-89.0869138,42.1875543,United States of America,,"SEMS & SPECIALS, INC.",SEMS SCREWS & THREADED FASTENERS,3452,N/A,N/A,N/A,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",WWW.SEMSANDSPECIALS.COM,-89.0869138,42.1875543,253f2432-0eed-4193-8bfc-1ab263356b15
-89.0794329,42.2981673,United States of America,,"TARGET LASER & MACHINING, INC.",LASER PROCESSING & FABRICATING,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.TARGETLASER.COM,-89.0794329,42.2981673,4821045e-0d1f-42ff-85d2-b3a30f1f2570
-89.0376897,42.3213321,United States of America,,"SERVICE MACHINE CO., INC.",MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.SERMACH.COM,-89.0376897,42.3213321,ce054b4a-a7c4-4500-aef6-b75dee295017
-89.0170924,42.2339255,United States of America,,ROCK VALLEY TOOL CO.,"PRECISION TOOLING FOR THE COLD HEADING, FORGING & STAMPING INDUSTRIES",3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.CDVCORP.COM,-89.0170924,42.2339255,c4db3267-cf45-411d-ab69-ff854d4e4e2a
-89.0543044,42.3025957,United States of America,,"ROCKFORD ACROMATICS, INC.",CORPORATE HEADQUARTERS & SCREW MACHINE PRODUCTS & UNIVERSAL JOINT COMPONENTS,3451,N/A,N/A,N/A,332116,METAL STAMPING,WWW.ROCKFORDACROMATIC.COM,-89.0543044,42.3025957,4f62db20-eb23-44a9-a0ba-84a0faa32dcd
-89.118506,42.2247902,United States of America,,ROCKFORD BALL SCREW CO.,BALL & ACME SCREWS & BEARING SUPPORTS,3452,N/A,N/A,N/A,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",WWW.ROCKFORDBALLSCREW.COM,-89.118506,42.2247902,dd85c877-a94d-4c5f-b553-50de47a20772
-89.067747,42.2521939,United States of America,,"ROCKFORD CO., THE",LEG LEVELING DEVICES & METAL STAMPINGS,3469,3429,N/A,N/A,332116,METAL STAMPING,WWW.ROCKFORDCO.COM,-89.067747,42.2521939,2fd8d3e5-afb1-4abe-b9ee-e5c7e8030456
-89.0767636,42.2086522,United States of America,,SLIDEMATIC PRECISION COMPONENTS,COLD-HEADED INDUSTRIAL FASTENERS,3452,N/A,N/A,N/A,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",WWW.SLIDEMATIC.COM,-89.0767636,42.2086522,d3c2f5b2-d732-472e-9cf9-537b2c25617c
-89.007284,42.2254,United States of America,,"THOMASON MACHINE WORKS, INC.",MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.THOMASONMACHINE.COM,-89.007284,42.2254,43e077e0-47b1-492c-bf65-4473cc2e9ccd
-89.0481194,42.3092587,United States of America,,"PROGRESSIVE STEEL TREATING, INC.","HEAT TREATING FOR THE AEROSPACE, AUTOMOTIVE, FOOD, MEDICAL & MILITARY INDUSTRIES",3398,N/A,N/A,N/A,332811,METAL HEAT TREATING,WWW.PROGRESSIVESTEELTREATING.COM,-89.0481194,42.3092587,66768dcf-b67c-4443-abb1-c5cf8c8973bf
-89.0250981,42.229484,United States of America,,"ROCKFORD HEAT TREATERS, INC.","COMMERCIAL HEAT TREATING, INCLUDING VACUUM HARDENING TOOL STEEL, NEUTRAL & FLAME HARDENING, GAS NITRIDING, CARBURIZING",3398,3469,3544,3444,332811,METAL HEAT TREATING,WWW.ROCKFORDHEATTREATERS.COM,-89.0250981,42.229484,5f5c7be0-650b-40cd-beb0-8bf51e9860cc
-89.08056,42.2465762,United States of America,,"ROCKFORD PROCESS CONTROL, INC.","CORPORATE HEADQUARTERS & CONTRACT MANUFACTURING, INCLUDING METAL STAMPING, TUBE FABRICATION, CUTTING, NOTCHING, BENDING",3469,3429,3499,N/A,332710,MACHINE SHOPS,WWW.ROCKFORDPROCESS.COM,-89.08056,42.2465762,59716b55-b056-4869-9fea-8d1963b8993e
-89.0864603,42.2374953,United States of America,,ROCKFORD PRODUCTS CORP.,"SCREWS, NUTS, BOLTS, STUDS & COLD FORMED COMPONENTS",3452,N/A,N/A,N/A,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",WWW.ROCKFORDPRODUCTS.COM,-89.0864603,42.2374953,f8c5fecc-6924-4549-a86b-0fd8d3ffc6c7
-89.0800336,42.2009062,United States of America,,"SOURCE DISPLAY, MYCO DIV.",WIRE MAGAZINE DISPLAY RACKS,3496,N/A,N/A,N/A,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,WWW.SOURCEINTERLINK.COM,-89.0800336,42.2009062,be929a17-a3ae-466f-bb9e-69c851bd5e30
-89.1163181,42.226106,United States of America,,ROCKFORD SPRING CO.,MECHANICAL SPRINGS & WIRE FORMS,3495,N/A,N/A,N/A,332612,SPRING (LIGHT GAUGE) MANUFACTURING,WWW.ROCKFORDSPRING.COM,-89.1163181,42.226106,065c1b5e-b1ba-41da-88db-e64268d40c8e
-89.0807591,42.3011314,United States of America,,"SOUTHERN IMPERIAL, INC.","THREADED & FORMED WIRE COMPONENTS, DISPLAY HOOKS, FASTENERS & MERCHANDISING ACCESSORIES",3496,N/A,N/A,N/A,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,WWW.SOUTHERNIMPERIAL.COM,-89.0807591,42.3011314,dfd894cb-de0b-4de4-a087-19b0dcefd729
-89.0872322,42.2473101,United States of America,,"ROGERS BROS., INC.","HOT DIP METAL GALVANIZING, NUTS, BOLTS, WASHERS & FASTENERS, HARDWARE, CASTINGS & FORGINGS, FABRICATIONS & WELDMENTS",3479,N/A,N/A,N/A,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",WWW.ROGERSBROTHERS.COM,-89.0872322,42.2473101,6706981a-782e-4647-bb60-427deeab3fa1
-89.0865495,42.3015663,United States of America,,SPECIALTY SCREW CORP.,SCREWS & COLD HEADED FASTENERS,3452,N/A,N/A,N/A,332722,"BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",WWW.SPECIALTYSCREW.COM,-89.0865495,42.3015663,d55f9d2d-43f6-4550-9fb0-d5e7f1e87ae9
-89.0865427,42.2997551,United States of America,,"STEELCUTTERS, INC.",SAW BLADE SHARPENING,3599,N/A,N/A,N/A,332213,SAW BLADE AND HANDSAW MANUFACTURING,WWW.STEELCUTTERS.COM,-89.0865427,42.2997551,cdee5e57-ea47-468c-b255-80550e6c5e28
-89.1017951,42.2716241,United States of America,,"PLATERS POLISHING CO., INC.",TUBE POLISHING OF CUSTOMER SUPPLIED MATERIAL,3471,N/A,N/A,N/A,332813,"ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING",WWW.PLATERSPOLISHING.COM,-89.1017951,42.2716241,b0e4eddc-5096-4c2d-8db1-e168f3c789a8
-89.0872433,42.2447292,United States of America,,REG-ELLEN MACHINE TOOL,HEADER DIE TOOLING & REBUILT MACHINERY & GENERAL MACHINING JOB SHOP,3599,3544,N/A,N/A,332710,MACHINE SHOPS,WWW.REGELLEN.COM,-89.0872433,42.2447292,35a685eb-92ad-4c98-9edb-40514822065a
-89.0684308,42.2514367,United States of America,,"SAFEWAY PRODUCTS, INC.",SAFETY CANS & CABINETS & SPILL CONTAINMENT PRODUCTS,3412,3449,2655,N/A,332439,OTHER METAL CONTAINER MANUFACTURING,WWW.SAFEWAYPRODUCTSINC.COM,-89.0684308,42.2514367,45a6b6db-4c44-4d19-8432-b8440a7103a4
-89.0893612,42.2480711,United States of America,,"SUB SOURCE, INC.",METAL FINISHING & POWDER COATING,3471,N/A,N/A,N/A,332813,"ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING",WWW.SUBSOURCEINC.COM,-89.0893612,42.2480711,9d26be2c-ea57-4ca7-bae3-eba52e8f61df
-89.0763256,42.2559302,United States of America,,RELIABLE MACHINE CO.,"METAL STAMPINGS, ASSEMBLIES & DEBURRING",3469,3599,N/A,N/A,332116,METAL STAMPING,WWW.RELIABLEMACHINE.COM,-89.0763256,42.2559302,0691c5ad-72a5-4540-bb83-cb5c6b7149e7
-89.0882187,42.2208251,United States of America,,"SANDRAY PRECISION GRINDING, INC., PLT. 1",PRECISION GRINDING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.SANDRAY.COM,-89.0882187,42.2208251,b6d0914b-0cb2-4835-8691-456823dd5979
-89.0531701,42.4698378,United States of America,,"SUGAR RIVER MACHINE, INC.",MACHINE PARTS & CONTRACT MACHINING,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.SUGARRIVERMACHINE.COM,-89.0531701,42.4698378,89671e73-f26e-4e07-9efb-642970b9c208
-89.0014045,42.2245164,United States of America,,"SCHAFER GEAR WORKS ROCKFORD, LLC",GEARS & SPLINE SHAFTS,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.SCHAFERGEAR.COM,-89.0014045,42.2245164,e54c3f3d-7433-4911-80b4-2de636b042ba
-88.8511887,42.2399448,United States of America,,DREAM HOMES USA (H Q),CORPORATE HEADQUARTERS; MANUFACTURED HOMES (MFG. SUBCONTRACTED),2451,N/A,N/A,N/A,332510,HARDWARE MANUFACTURING,WWW.FOURSEASONSDREAMHOMES.COM,-88.8511887,42.2399448,3d542a57-6681-49af-acec-262cb498902a
-88.7355968,42.4015553,United States of America,,CAPRON MFG. CO.,"NICKEL & CHROME PLATING, POWDER COATING, ELECTROPOLISHING, PORCELAIN & VINYL COATING",3471,3479,N/A,N/A,332813,"ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING",WWW.CAPRONMFG.COM,-88.7355968,42.4015553,6f100ac1-6b61-413a-968b-6b9ca5c067ee
-88.8360271,42.2654518,United States of America,,"FRANKLIN WIRE & DISPLAY, INC.",WIRE PRODUCTS & DISPLAYS,3496,N/A,N/A,N/A,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,WWW.FRANKLINDISPLAY.COM,-88.8360271,42.2654518,2040fb6f-b550-46ba-a2ff-e46d7ee312bf
-88.8971621,42.2502553,United States of America,,"GYMTEK, INC.",HYDRAULIC HOSE FITTINGS,3492,3559,N/A,N/A,332912,FLUID POWER VALVE AND HOSE FITTING MANUFACTURING,WWW.GYMTEK.NET,-88.8971621,42.2502553,f88d1075-d3f6-4112-8d7d-ef12ac1bdc81
-88.897172,42.2504719,United States of America,,"YOUNGBERG INDUSTRIES, INC.","ASME CODE WELDING & GENERAL METAL FABRICATION JOB SHOP, INCLUDING GRINDING, BORING & CNC MACHINING",3599,3443,3499,N/A,332710,MACHINE SHOPS,WWW.YOUNGBERGINDUSTRIES.COM,-88.897172,42.2504719,a1147387-e7a2-46de-a813-598a806fcb0e
-88.5992482,42.536065,United States of America,,ISELI CO.,SCREW MACHINE PRODUCTS & PRECISION MACHINING JOB SHOP,3451,3559,N/A,N/A,332710,MACHINE SHOPS,WWW.ISELI.COM,-88.5992482,42.536065,6ff9d108-8972-4ef3-a5cb-ea9fe698af19
-89.0259982,42.5434591,United States of America,,"RYECO, INC.",DOUBLE DISK GRINDING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.RYECOINC.COM,-89.0259982,42.5434591,ac5ac287-075b-44bf-b43a-48f0ac9ba6e1
-88.9938707,42.5150444,United States of America,,"WISCONSIN KNIFE WORKS, INC.",INDUSTRIAL KNIVES & BLADES,3421,N/A,N/A,N/A,332212,HAND AND EDGE TOOL MANUFACTURING,WWW.WKWINC.COM,-88.9938707,42.5150444,0ae1679f-e95b-4ffe-8185-9ed63f93b93b
-89.0091871,42.5318129,United States of America,,AMERICAN INDUSTRIAL MFG.,SCREWDRIVER & INSERT BITS & TOOLING ACCESSORIES,3423,N/A,N/A,N/A,332212,HAND AND EDGE TOOL MANUFACTURING,WWW.AMERICANIM.COM,-89.0091871,42.5318129,d428d872-4ab5-43c0-b498-a7f0fc02fe1d
-88.2478112,42.4362942,United States of America,,"ASTRO-CRAFT, INC.",INDUSTRIAL & CNC MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.ASTROCRAFT.COM,-88.2478112,42.4362942,bed2383e-efa2-48a0-866a-59deb48dd5ac
-88.2412269,42.4346194,United States of America,,ALL-RITE SPRING CO.,"SPRINGS, WIRE FORMS, CLIPS & LIGHT STAMPINGS",3495,3469,N/A,N/A,332611,SPRING (HEAVY GAUGE) MANUFACTURING,WWW.ALLRITE.COM,-88.2412269,42.4346194,55327feb-61b3-4c67-bec3-39d3138f460d
-88.4372248,42.2890502,United States of America,,BESTMETAL CORP.,POWDERED METAL PARTS,3499,N/A,N/A,N/A,332117,POWDER METALLURGY PART MANUFACTURING,WWW.BESTMETAL.COM,-88.4372248,42.2890502,d3f29d0d-6698-4724-bfce-28527b8473e5
-88.2564225,42.3433718,United States of America,,ADAMS STEEL SERVICE INC.,STRUCTURAL STEEL FABRICATION,3441,N/A,N/A,N/A,332312,FABRICATED STRUCTURAL METAL MANUFACTURING,WWW.ADAMS-STEEL.COM,-88.2564225,42.3433718,8e534e33-e661-485f-8c41-5fd88b40b643
-88.2841873,42.4019586,United States of America,,MODINE MFG. CO.,HEAT TRANSFER PRODUCTS,3443,N/A,N/A,N/A,332410,POWER BOILER AND HEAT EXCHANGER MANUFACTURING,WWW.MODINE.COM,-88.2841873,42.4019586,69234db9-0168-4816-9a41-5f6b98c1fae8
-88.3042624,42.2488289,United States of America,,KNAACK,"STEEL CHESTS, BOXES, WORK BENCHES, CABINETS, TOOL CHESTS, PICKUP TRUCK TOOL BOXES & ACCESSORIES & VAN EQUIPMENT",3499,N/A,N/A,N/A,332439,OTHER METAL CONTAINER MANUFACTURING,WWW.KNAACK.COM,-88.3042624,42.2488289,4753a18e-fb92-4f03-b39d-1eafecb869dc
-88.2769385,42.3082755,United States of America,,MASTERCOIL SPRING,COIL SPRINGS & WIRE FORMS,3495,N/A,N/A,N/A,332611,SPRING (HEAVY GAUGE) MANUFACTURING,WWW.MASTERCOIL.COM,-88.2769385,42.3082755,7f14dd54-007a-4855-904b-f1a61ed2cfd9
-88.2490765,42.4367816,United States of America,,"KOSMOS TOOL, INC.","WIRE EDM, STAMPINGS & TOOL & DIE JOB SHOP",3496,3469,3544,N/A,332710,MACHINE SHOPS,WWW.KOSMOSTOOL.COM,-88.2490765,42.4367816,026d5ff3-baf6-46d7-a23d-1d85bb3b4422
-88.2769659,42.3076956,United States of America,,"KWIK MARK, INC.","DOT PEEN & IMPACT MARKING, ENGRAVING, DISPENSING & ASSEMBLY & TURNKEY SYSTEMS",3953,3599,3479,N/A,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",WWW.KWIKMARK.COM,-88.2769659,42.3076956,4f5bef6f-7523-4518-8ba9-d4021d0a2d35
-88.2763891,42.4441955,United States of America,,"NETSHAPE TECHNOLOGIES, INC.",POWDERED METAL PARTS,3499,N/A,N/A,N/A,332117,POWDER METALLURGY PART MANUFACTURING,WWW.NETSHAPETECH.COM,-88.2763891,42.4441955,68e051db-a789-445e-b903-fec38a614c21
-88.326043,42.2478747,United States of America,,"LEE JENSEN SALES CO., INC.","WIRE ROPE & NYLON SLINGS, CONSTRUCTION EQUIPMENT & SUPPLIES",3496,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.LEEJENSENSALES.COM,-88.326043,42.2478747,b9cd7f15-18c0-4d65-967a-659727a6d618
-88.3113889,42.2453775,United States of America,,"NU-METAL PRODUCTS, INC.",SCREW MACHINE PRODUCTS & SWISS AUTOMATIC & CNC MACHINING,3451,3599,N/A,N/A,332710,MACHINE SHOPS,WWW.NUMETALPRODUCTS.COM,-88.3113889,42.2453775,40abd08f-630a-499e-a52a-4945f534be2b
-88.2319421,42.4349877,United States of America,,"OLSON MACHINING, INC.","CNC PRECISION MACHINING JOB SHOP, INCLUDING CONTRACT CNC MACHINING",3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.OLSONMACHINING.COM,-88.2319421,42.4349877,da9161c8-bd88-4cd5-abcc-181a0d389a5f
-88.3057024,42.4830668,United States of America,,EMS INDUSTRIAL & SERVICE CO.,"COPPER TELECOMMUNICATION, POWER TRANSMISSION & AC & DC DRIVE BUS BAR SYSTEMS & METAL FABRICATION",3613,3643,3499,N/A,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,WWW.EMS-INDUSTRIAL.COM,-88.3057024,42.4830668,954bdf70-7ae9-4ce9-85ed-9c06c96caeb2
-88.3106485,42.3523261,United States of America,,"HILL DESIGN PRODUCTS, INC.",WINDOW SPRINGS & HARDWARE,3495,3429,N/A,N/A,332611,SPRING (HEAVY GAUGE) MANUFACTURING,WWW.HILLDESIGN.COM,-88.3106485,42.3523261,d05a0bb6-f1d4-4952-9eea-f30139f6df69
-88.4193689,42.4725643,United States of America,,VAUGHAN & BUSHNELL MFG. CO. (H Q),"COMPANY HEADQUARTERS; HAND TOOLS, HAMMERS, HATCHETS, AXES, CHISELS, PUNCHES, HICKORY HANDLES & GARDEN TOOLS",3423,N/A,N/A,N/A,332212,HAND AND EDGE TOOL MANUFACTURING,WWW.VAUGHANMFG.COM,-88.4193689,42.4725643,a784154e-b9ab-489a-9512-4ebd211ad2fb
-88.3058024,42.2470102,United States of America,,"SEQUOIA AUTOMATIC, INC.",CNC MACHINING JOB SHOP,3599,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.SEQUOIAWEB.COM,-88.3058024,42.2470102,7e3fd8e8-2a34-4127-a131-0eebd3c202fb
-88.4328356,42.3244773,United States of America,,"R & B METAL PRODUCTS, INC.","METAL HYDRAULIC RESERVOIRS, INDUSTRIAL WASHING EQUIPMENT & SHEET METAL COMPONENTS",3559,N/A,N/A,N/A,332116,METAL STAMPING,WWW.RBMETALPRODUCTS.COM,-88.4328356,42.3244773,7d558870-0f26-4eb8-a629-93bf05a74d11
-88.428031,42.2948898,United States of America,,"ROYAL COIL, INC.","SPRINGS, RINGS, WIRE FORMS & STAMPINGS",3315,3495,N/A,N/A,332611,SPRING (HEAVY GAUGE) MANUFACTURING,WWW.ROYALCOILINC.COM,-88.428031,42.2948898,4385c3d1-122b-424b-a462-abc4a498487d
-88.319986,42.4944103,United States of America,,"STERLING CORP., JOHN","HARDWARE, SLIDING & FOLDING DOORS, WINDOW GUARDS, CLOSET RODS, SHELF BRACKETS, BIKE RACKS & UTILTY HOLDERS",3429,2542,N/A,N/A,332510,HARDWARE MANUFACTURING,WWW.JOHNSTERLING.COM,-88.319986,42.4944103,3b7d267a-fef7-49c8-a3d4-5e7dd0cd6c98
-88.2478812,42.4434927,United States of America,,SCOT FORGE CO.,COMPANY HEADQUARTERS & OPEN DIE FORGINGS & ROLLED RINGS,3462,N/A,N/A,N/A,332111,IRON AND STEEL FORGING,WWW.SCOTFORGE.COM,-88.2478812,42.4434927,99ae3ab9-ead4-4d96-abee-617a0959c8f5
-88.2872095,42.2751341,United States of America,,"T C INDUSTRIES, INC.","COMMERCIAL HEAT TREATING, CUTTING EDGES & AGRICULTURAL PRODUCTS",3398,3449,N/A,N/A,332811,METAL HEAT TREATING,WWW.TCINDUSTRIES.COM,-88.2872095,42.2751341,17bebe15-61ac-460e-b52d-17df6342d466
-88.3189979,42.4999325,United States of America,,GSM PRECISION,"SCREW MACHINE PRODUCTS, LIGHT ASSEMBLY & MACHINING JOB SHOP",3451,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.GSMPRECISION.COM,-88.3189979,42.4999325,deca4344-f368-472d-bcef-184d9dbd8750
-88.2985795,42.0079802,United States of America,,"A.M. SWISS SCREW MACHINE PRODUCTS, INC.",SWISS SCREW MACHINE PRODUCTS,3451,N/A,N/A,N/A,332710,MACHINE SHOPS,WWW.AMSWISSSOUTHELGIN.COM,-88.2985795,42.0079802,689d6e55-740c-4bbb-8f49-9ebba55f5369
-88.3143691,42.0703504,United States of America,,AMERICAN NTN BEARING MFG. CORP.,HUB BEARING ASSEMBLY,3562,N/A,N/A,N/A,332991,BALL AND ROLLER BEARING MANUFACTURING,WWW.NTNAMERICA.COM,-88.3143691,42.0703504,0be93b34-9412-41a3-aceb-e0385b787678
